path,target,run,pose,score
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r1/results/8siq_hl/seed_0/predictions/8siq_hl_sample_1.cif,8siq_HL,seed0_r1,8siq_hl_sample_1.cif,0.18055
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r1/results/8siq_hl/seed_0/predictions/8siq_hl_sample_4.cif,8siq_HL,seed0_r1,8siq_hl_sample_4.cif,0.29676
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r2/results/8siq_hl/seed_0/predictions/8siq_hl_sample_2.cif,8siq_HL,seed0_r2,8siq_hl_sample_2.cif,0.23681
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r2/results/8siq_hl/seed_0/predictions/8siq_hl_sample_1.cif,8siq_HL,seed0_r2,8siq_hl_sample_1.cif,0.12737
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r0/results/8siq_hl/seed_0/predictions/8siq_hl_sample_2.cif,8siq_HL,seed0_r0,8siq_hl_sample_2.cif,0.19524
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r1/results/8siq_hl/seed_0/predictions/8siq_hl_sample_3.cif,8siq_HL,seed0_r1,8siq_hl_sample_3.cif,0.07246
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r1/results/8siq_hl/seed_0/predictions/8siq_hl_sample_2.cif,8siq_HL,seed0_r1,8siq_hl_sample_2.cif,0.12658
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r2/results/8siq_hl/seed_0/predictions/8siq_hl_sample_0.cif,8siq_HL,seed0_r2,8siq_hl_sample_0.cif,0.30441
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r0/results/8siq_hl/seed_0/predictions/8siq_hl_sample_4.cif,8siq_HL,seed0_r0,8siq_hl_sample_4.cif,0.12797
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r2/results/8siq_hl/seed_0/predictions/8siq_hl_sample_4.cif,8siq_HL,seed0_r2,8siq_hl_sample_4.cif,0.1605
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r0/results/8siq_hl/seed_0/predictions/8siq_hl_sample_0.cif,8siq_HL,seed0_r0,8siq_hl_sample_0.cif,0.29866
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r3/results/8siq_hl/seed_0/predictions/8siq_hl_sample_2.cif,8siq_HL,seed0_r3,8siq_hl_sample_2.cif,0.02668
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r0/results/8siq_hl/seed_0/predictions/8siq_hl_sample_1.cif,8siq_HL,seed0_r0,8siq_hl_sample_1.cif,0.27674
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r3/results/8siq_hl/seed_0/predictions/8siq_hl_sample_0.cif,8siq_HL,seed0_r3,8siq_hl_sample_0.cif,0.02643
/mnt/data/admuser/msadepth/compreps/seedrep_cand/protenix/8siq_HL/d670/seed0_r3/results/8siq_hl/seed_0/predictions/8siq_hl_sample_3.cif,8siq_HL,seed0_r3,8siq_hl_sample_3.cif,0.05124
