path,target,run,pose,score
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed0_r1,9kkj_hl_sample_1.cif,0.05104
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed0_r1,9kkj_hl_sample_4.cif,0.10482
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed0_r2,9kkj_hl_sample_2.cif,0.3789
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed0_r2,9kkj_hl_sample_1.cif,0.267
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed0_r0,9kkj_hl_sample_2.cif,0.13211
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed0_r1,9kkj_hl_sample_3.cif,0.14071
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed0_r1,9kkj_hl_sample_2.cif,0.05041
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed0_r2,9kkj_hl_sample_0.cif,0.28872
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed0_r0,9kkj_hl_sample_4.cif,0.26356
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed0_r2,9kkj_hl_sample_4.cif,0.43217
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed0_r0,9kkj_hl_sample_0.cif,0.12196
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed0_r3,9kkj_hl_sample_2.cif,0.26987
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed0_r0,9kkj_hl_sample_1.cif,0.24714
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed0_r3,9kkj_hl_sample_0.cif,0.23441
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed0_r3,9kkj_hl_sample_3.cif,0.30974
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed0_r3,9kkj_hl_sample_4.cif,0.28379
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed0_r0,9kkj_hl_sample_3.cif,0.258
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed0_r3,9kkj_hl_sample_1.cif,0.24812
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed0_r2,9kkj_hl_sample_3.cif,0.39897
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed0_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed0_r1,9kkj_hl_sample_0.cif,0.14229
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed1_r1,9kkj_hl_sample_4.cif,0.11211
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed1_r3,9kkj_hl_sample_2.cif,0.28025
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed1_r3,9kkj_hl_sample_4.cif,0.057
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed1_r3,9kkj_hl_sample_0.cif,0.12013
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed1_r0,9kkj_hl_sample_2.cif,0.17434
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed1_r3,9kkj_hl_sample_3.cif,0.0892
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed1_r1,9kkj_hl_sample_2.cif,0.11016
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed1_r2,9kkj_hl_sample_4.cif,0.11124
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed1_r0,9kkj_hl_sample_1.cif,0.21335
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r3/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed1_r3,9kkj_hl_sample_1.cif,0.13389
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed1_r2,9kkj_hl_sample_3.cif,0.24487
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed1_r2,9kkj_hl_sample_2.cif,0.19738
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed1_r1,9kkj_hl_sample_1.cif,0.24082
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_4.cif,9kkj_HL,seed1_r0,9kkj_hl_sample_4.cif,0.3547
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed1_r2,9kkj_hl_sample_0.cif,0.38578
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed1_r1,9kkj_hl_sample_3.cif,0.17788
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_3.cif,9kkj_HL,seed1_r0,9kkj_hl_sample_3.cif,0.12165
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed1_r2,9kkj_hl_sample_1.cif,0.21839
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r1/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed1_r1,9kkj_hl_sample_0.cif,0.19452
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed1_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_0.cif,9kkj_HL,seed1_r0,9kkj_hl_sample_0.cif,0.03896
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed2_r2/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_2.cif,9kkj_HL,seed2_r2,9kkj_hl_sample_2.cif,0.29589
/mnt/data/msadepth/compreps/seedrep_cand/protenix/9kkj_HL/d2220/seed2_r0/results/9kkj_hl/seed_0/predictions/9kkj_hl_sample_1.cif,9kkj_HL,seed2_r0,9kkj_hl_sample_1.cif,0.08012
